A000069,Daniel,K.,Akaka,HI,107,2001
H001016,Kay,Bailey,Hutchison,TX,112,2011
I000024,James,M.,Inhofe,OK,112,2011
I000025,Daniel,K.,Inouye,HI,112,2011
I000055,Johnny,,Isakson,GA,112,2011
J000291,Mike,,Johanns,NE,112,2011
J000177,Tim,,Johnson,SD,112,2011
J000293,Ron,,Johnson,WI,112,2011
K000148,John,,Kerry,MA,112,2011
K000360,Mark,Steven,Kirk,IL,112,2011
K000367,Amy,,Klobuchar,MN,112,2011
K000305,Herb,,Kohl,WI,112,2011
K000352,Jon,,Kyl,AZ,112,2011
L000550,Mary,L.,Landrieu,LA,112,2011
L000123,Frank,R.,Lautenberg,NJ,112,2011
L000174,Patrick,J.,Leahy,VT,112,2011
L000577,Mike,,Lee,UT,112,2011
L000261,Carl,,Levin,MI,112,2011
L000304,Joseph,I.,Lieberman,CT,112,2011
L000504,Richard,G.,Lugar,IN,112,2011
M001183,Joe,,Manchin,WV,112,2011
M000303,John,,McCain,AZ,112,2011
M001170,Claire,,McCaskill,MO,112,2011
M000355,Mitch,,McConnell,KY,112,2011
M000639,Robert,,Menendez,NJ,112,2011
M001176,Jeff,,Merkley,OR,112,2011
M000702,Barbara,A.,Mikulski,MD,112,2011
M000934,Jerry,,Moran,KS,112,2011
M001153,Lisa,,Murkowski,AK,112,2011
M001111,Patty,,Murray,WA,112,2011
N000032,Bill,,Nelson,FL,112,2011
N000180,Ben,,Nelson,NE,112,2011
P000603,Rand,,Paul,KY,112,2011
P000449,Rob,,Portman,OH,112,2011
P000590,Mark,,Pryor,AR,112,2011
R000122,Jack,,Reed,RI,112,2011
R000146,Harry,,Reid,NV,112,2011
R000584,Jim,,Risch,ID,112,2011
R000307,Pat,,Roberts,KS,112,2011
R000361,John,D.,Rockefeller,WV,112,2011
R000595,Marco,,Rubio,FL,112,2011
S000033,Bernard,,Sanders,VT,112,2011
S001194,Brian,,Schatz,HI,112,2011
S000148,Charles,E.,Schumer,NY,112,2011
S001141,Jeff,,Sessions,AL,112,2011
S001181,Jeanne,,Shaheen,NH,112,2011
S000320,Richard,C.,Shelby,AL,112,2011
S000663,Olympia,J.,Snowe,ME,112,2011
S000770,Debbie,,Stabenow,MI,112,2011
T000464,Jon,,Tester,MT,112,2011
T000250,John,,Thune,SD,112,2011
T000461,Patrick,J.,Toomey,PA,112,2011
U000039,Tom,,Udall,NM,112,2011
U000038,Mark,,Udall,CO,112,2011
V000127,David,,Vitter,LA,112,2011
W000805,Mark,,Warner,VA,112,2011
W000803,Jim,,Webb,VA,112,2011
W000802,Sheldon,,Whitehouse,RI,112,2011
W000437,Roger,,Wicker,MS,112,2011
W000779,Ron,,Wyden,OR,112,2011
A000360,Lamar,,Alexander,TN,113,2013
A000368,Kelly,,Ayotte,NH,113,2013
B001230,Tammy,,Baldwin,WI,113,2013
B001261,John,,Barrasso,WY,113,2013
B000243,Max,,Baucus,MT,113,2013
B001265,Mark,,Begich,AK,113,2013
B001267,Michael,,Bennet,CO,113,2013
B001277,Richard,,Blumenthal,CT,113,2013
B000575,Roy,,Blunt,MO,113,2013
B001288,Cory,,Booker,NJ,113,2013
B001236,John,,Boozman,AR,113,2013
B000711,Barbara,,Boxer,CA,113,2013
B000944,Sherrod,,Brown,OH,113,2013
B001135,Richard,M.,Burr,NC,113,2013
C000127,Maria,,Cantwell,WA,113,2013
C000141,Benjamin,L.,Cardin,MD,113,2013
C000174,Thomas,R.,Carper,DE,113,2013
C001070,Bob,,Casey,PA,113,2013
C000286,Saxby,,Chambliss,GA,113,2013
C001100,Jeffrey,S.,Chiesa,NJ,113,2013
C000542,Daniel,,Coats,IN,113,2013
C000560,Tom,,Coburn,OK,113,2013
C000567,Thad,,Cochran,MS,113,2013
C001035,Susan,,Collins,ME,113,2013
C001088,Christopher,A.,Coons,DE,113,2013
C001071,Bob,,Corker,TN,113,2013
C001056,John,,Cornyn,TX,113,2013
C001099,William,,Cowan,MA,113,2013
C000880,Michael,D.,Crapo,ID,113,2013
C001098,Ted,,Cruz,TX,113,2013
D000607,Joe,,Donnelly,IN,113,2013
D000563,Richard,J.,Durbin,IL,113,2013
E000285,Michael,B.,Enzi,WY,113,2013
F000062,Dianne,,Feinstein,CA,113,2013
F000463,Deb,,Fischer,NE,113,2013
F000444,Jeff,,Flake,AZ,113,2013
F000457,Al,,Franken,MN,113,2013
G000555,Kirsten,E.,Gillibrand,NY,113,2013
G000359,Lindsey,,Graham,SC,113,2013
G000386,Charles,E.,Grassley,IA,113,2013
H001049,Kay,,Hagan,NC,113,2013
H000206,Tom,,Harkin,IA,113,2013
H000338,Orrin,G.,Hatch,UT,113,2013
H001046,Martin,,Heinrich,NM,113,2013
H001069,Heidi,,Heitkamp,ND,113,2013
H001041,Dean,,Heller,NV,113,2013
H001042,Mazie,K.,Hirono,HI,113,2013
H001061,John,,Hoeven,ND,113,2013
I000024,James,M.,Inhofe,OK,113,2013
I000055,Johnny,,Isakson,GA,113,2013
J000291,Mike,,Johanns,NE,113,2013
J000177,Tim,,Johnson,SD,113,2013
J000293,Ron,,Johnson,WI,113,2013
K000384,Tim,,Kaine,VA,113,2013
K000148,John,,Kerry,MA,113,2013
K000383,Angus,,King,ME,113,2013
K000360,Mark,Steven,Kirk,IL,113,2013
K000367,Amy,,Klobuchar,MN,113,2013
L000550,Mary,L.,Landrieu,LA,113,2013
L000123,Frank,R.,Lautenberg,NJ,113,2013
L000174,Patrick,J.,Leahy,VT,113,2013
L000577,Mike,,Lee,UT,113,2013
L000261,Carl,,Levin,MI,113,2013
M001183,Joe,,Manchin,WV,113,2013
M000133,Edward,J.,Markey,MA,113,2013
M000303,John,,McCain,AZ,113,2013
M001170,Claire,,McCaskill,MO,113,2013
M000355,Mitch,,McConnell,KY,113,2013
M000639,Robert,,Menendez,NJ,113,2013
M001176,Jeff,,Merkley,OR,113,2013
M000702,Barbara,A.,Mikulski,MD,113,2013
M000934,Jerry,,Moran,KS,113,2013
M001153,Lisa,,Murkowski,AK,113,2013
M001169,Christopher,S.,Murphy,CT,113,2013
M001111,Patty,,Murray,WA,113,2013
N000032,Bill,,Nelson,FL,113,2013
P000603,Rand,,Paul,KY,113,2013
P000449,Rob,,Portman,OH,113,2013
P000590,Mark,,Pryor,AR,113,2013
R000122,Jack,,Reed,RI,113,2013
R000146,Harry,,Reid,NV,113,2013
R000584,Jim,,Risch,ID,113,2013
R000307,Pat,,Roberts,KS,113,2013
R000361,John,D.,Rockefeller,WV,113,2013
R000595,Marco,,Rubio,FL,113,2013
S000033,Bernard,,Sanders,VT,113,2013
S001194,Brian,,Schatz,HI,113,2013
S000148,Charles,E.,Schumer,NY,113,2013
S001184,Tim,,Scott,SC,113,2013
S001141,Jeff,,Sessions,AL,113,2013
S001181,Jeanne,,Shaheen,NH,113,2013
S000320,Richard,C.,Shelby,AL,113,2013
S000770,Debbie,,Stabenow,MI,113,2013
T000464,Jon,,Tester,MT,113,2013
T000250,John,,Thune,SD,113,2013
T000461,Patrick,J.,Toomey,PA,113,2013
U000038,Mark,,Udall,CO,113,2013
U000039,Tom,,Udall,NM,113,2013
V000127,David,,Vitter,LA,113,2013
W000818,John,,Walsh,MT,113,2013
W000805,Mark,,Warner,VA,113,2013
W000817,Elizabeth,,Warren,MA,113,2013
W000802,Sheldon,,Whitehouse,RI,113,2013
W000437,Roger,,Wicker,MS,113,2013
W000779,Ron,,Wyden,OR,113,2013
A000360,Lamar,,Alexander,TN,114,2015
A000368,Kelly,,Ayotte,NH,114,2015
B001230,Tammy,,Baldwin,WI,114,2015
B001261,John,,Barrasso,WY,114,2015
B001267,Michael,,Bennet,CO,114,2015
B001277,Richard,,Blumenthal,CT,114,2015
B000575,Roy,,Blunt,MO,114,2015
B001288,Cory,,Booker,NJ,114,2015
B001236,John,,Boozman,AR,114,2015
B000711,Barbara,,Boxer,CA,114,2015
B000944,Sherrod,,Brown,OH,114,2015
B001135,Richard,M.,Burr,NC,114,2015
C000127,Maria,,Cantwell,WA,114,2015
C001047,Shelley,Moore,Capito,WV,114,2015
C000141,Benjamin,L.,Cardin,MD,114,2015
C000174,Thomas,R.,Carper,DE,114,2015
C001070,Bob,,Casey,PA,114,2015
C001075,Bill,,Cassidy,LA,114,2015
C000542,Daniel,,Coats,IN,114,2015
C000567,Thad,,Cochran,MS,114,2015
C001035,Susan,,Collins,ME,114,2015
C001088,Christopher,A.,Coons,DE,114,2015
C001071,Bob,,Corker,TN,114,2015
C001056,John,,Cornyn,TX,114,2015
C001095,Tom,,Cotton,AR,114,2015
C000880,Michael,D.,Crapo,ID,114,2015
C001098,Ted,,Cruz,TX,114,2015
D000618,Steve,,Daines,MT,114,2015
D000607,Joe,,Donnelly,IN,114,2015
D000563,Richard,J.,Durbin,IL,114,2015
E000285,Michael,B.,Enzi,WY,114,2015
E000295,Joni,,Ernst,IA,114,2015
F000062,Dianne,,Feinstein,CA,114,2015
F000463,Deb,,Fischer,NE,114,2015
F000444,Jeff,,Flake,AZ,114,2015
F000457,Al,,Franken,MN,114,2015
G000562,Cory,,Gardner,CO,114,2015
G000555,Kirsten,E.,Gillibrand,NY,114,2015
G000359,Lindsey,,Graham,SC,114,2015
G000386,Charles,E.,Grassley,IA,114,2015
H000338,Orrin,G.,Hatch,UT,114,2015
H001046,Martin,,Heinrich,NM,114,2015
H001069,Heidi,,Heitkamp,ND,114,2015
H001041,Dean,,Heller,NV,114,2015
H001042,Mazie,K.,Hirono,HI,114,2015
H001061,John,,Hoeven,ND,114,2015
I000024,James,M.,Inhofe,OK,114,2015
I000055,Johnny,,Isakson,GA,114,2015
J000293,Ron,,Johnson,WI,114,2015
K000384,Tim,,Kaine,VA,114,2015
K000383,Angus,,King,ME,114,2015
K000360,Mark,Steven,Kirk,IL,114,2015
K000367,Amy,,Klobuchar,MN,114,2015
L000575,James,,Lankford,OK,114,2015
L000174,Patrick,J.,Leahy,VT,114,2015
L000577,Mike,,Lee,UT,114,2015
M001183,Joe,,Manchin,WV,114,2015
M000133,Edward,J.,Markey,MA,114,2015
M000303,John,,McCain,AZ,114,2015
M001170,Claire,,McCaskill,MO,114,2015
M000355,Mitch,,McConnell,KY,114,2015
M000639,Robert,,Menendez,NJ,114,2015
M001176,Jeff,,Merkley,OR,114,2015
M000702,Barbara,A.,Mikulski,MD,114,2015
M000934,Jerry,,Moran,KS,114,2015
M001153,Lisa,,Murkowski,AK,114,2015
M001169,Christopher,S.,Murphy,CT,114,2015
M001111,Patty,,Murray,WA,114,2015
N000032,Bill,,Nelson,FL,114,2015
P000603,Rand,,Paul,KY,114,2015
P000612,David,,Perdue,GA,114,2015
P000595,Gary,,Peters,MI,114,2015
P000449,Rob,,Portman,OH,114,2015
R000122,Jack,,Reed,RI,114,2015
R000146,Harry,,Reid,NV,114,2015
R000584,Jim,,Risch,ID,114,2015
R000307,Pat,,Roberts,KS,114,2015
R000605,Mike,,Rounds,SD,114,2015
R000595,Marco,,Rubio,FL,114,2015
S000033,Bernard,,Sanders,VT,114,2015
S001197,Ben,,Sasse,NE,114,2015
S001194,Brian,,Schatz,HI,114,2015
S000148,Charles,E.,Schumer,NY,114,2015
S001184,Tim,,Scott,SC,114,2015
S001141,Jeff,,Sessions,AL,114,2015
S001181,Jeanne,,Shaheen,NH,114,2015
S000320,Richard,C.,Shelby,AL,114,2015
S000770,Debbie,,Stabenow,MI,114,2015
S001198,Dan,,Sullivan,AK,114,2015
T000464,Jon,,Tester,MT,114,2015
T000250,John,,Thune,SD,114,2015
T000476,Thom,,Tillis,NC,114,2015
T000461,Patrick,J.,Toomey,PA,114,2015
U000039,Tom,,Udall,NM,114,2015
V000127,David,,Vitter,LA,114,2015
W000805,Mark,,Warner,VA,114,2015
W000817,Elizabeth,,Warren,MA,114,2015
W000802,Sheldon,,Whitehouse,RI,114,2015
W000437,Roger,,Wicker,MS,114,2015
W000779,Ron,,Wyden,OR,114,2015
A000360,Lamar,,Alexander,TN,115,2017
B001230,Tammy,,Baldwin,WI,115,2017
B001261,John,,Barrasso,WY,115,2017
B001267,Michael,,Bennet,CO,115,2017
B001277,Richard,,Blumenthal,CT,115,2017
B000575,Roy,,Blunt,MO,115,2017
B001288,Cory,,Booker,NJ,115,2017
B001236,John,,Boozman,AR,115,2017
B000944,Sherrod,,Brown,OH,115,2017
B001135,Richard,M.,Burr,NC,115,2017
C000127,Maria,,Cantwell,WA,115,2017
C001047,Shelley,Moore,Capito,WV,115,2017
C000141,Benjamin,L.,Cardin,MD,115,2017
C000174,Thomas,R.,Carper,DE,115,2017
C001070,Bob,,Casey,PA,115,2017
C001075,Bill,,Cassidy,LA,115,2017
C000567,Thad,,Cochran,MS,115,2017
C001035,Susan,,Collins,ME,115,2017
C001088,Christopher,A.,Coons,DE,115,2017
C001071,Bob,,Corker,TN,115,2017
C001056,John,,Cornyn,TX,115,2017
C001113,Catherine,,Cortez Masto,NV,115,2017
C001095,Tom,,Cotton,AR,115,2017
C000880,Michael,D.,Crapo,ID,115,2017
C001098,Ted,,Cruz,TX,115,2017
D000618,Steve,,Daines,MT,115,2017
D000607,Joe,,Donnelly,IN,115,2017
D000622,Tammy,,Duckworth,IL,115,2017
D000563,Richard,J.,Durbin,IL,115,2017
E000285,Michael,B.,Enzi,WY,115,2017
E000295,Joni,,Ernst,IA,115,2017
F000062,Dianne,,Feinstein,CA,115,2017
F000463,Deb,,Fischer,NE,115,2017
F000444,Jeff,,Flake,AZ,115,2017
F000457,Al,,Franken,MN,115,2017
G000562,Cory,,Gardner,CO,115,2017
G000555,Kirsten,E.,Gillibrand,NY,115,2017
G000359,Lindsey,,Graham,SC,115,2017
G000386,Charles,E.,Grassley,IA,115,2017
H001075,Kamala,,Harris,CA,115,2017
H001076,Margaret,,Hassan,NH,115,2017
H000338,Orrin,G.,Hatch,UT,115,2017
H001046,Martin,,Heinrich,NM,115,2017
H001069,Heidi,,Heitkamp,ND,115,2017
H001041,Dean,,Heller,NV,115,2017
H001042,Mazie,K.,Hirono,HI,115,2017
H001061,John,,Hoeven,ND,115,2017
H001079,Cindy,,Hyde-Smith,MS,115,2017
I000024,James,M.,Inhofe,OK,115,2017
I000055,Johnny,,Isakson,GA,115,2017
J000293,Ron,,Johnson,WI,115,2017
J000300,Doug,,Jones,AL,115,2017
K000384,Tim,,Kaine,VA,115,2017
K000393,John,,Kennedy,LA,115,2017
K000383,Angus,,King,ME,115,2017
K000367,Amy,,Klobuchar,MN,115,2017
K000352,Jon,,Kyl,AZ,115,2017
L000575,James,,Lankford,OK,115,2017
L000174,Patrick,J.,Leahy,VT,115,2017
L000577,Mike,,Lee,UT,115,2017
M001183,Joe,,Manchin,WV,115,2017
M000133,Edward,J.,Markey,MA,115,2017
M000303,John,,McCain,AZ,115,2017
M001170,Claire,,McCaskill,MO,115,2017
M000355,Mitch,,McConnell,KY,115,2017
M000639,Robert,,Menendez,NJ,115,2017
M001176,Jeff,,Merkley,OR,115,2017
M000934,Jerry,,Moran,KS,115,2017
M001153,Lisa,,Murkowski,AK,115,2017
M001169,Christopher,S.,Murphy,CT,115,2017
M001111,Patty,,Murray,WA,115,2017
N000032,Bill,,Nelson,FL,115,2017
P000603,Rand,,Paul,KY,115,2017
P000612,David,,Perdue,GA,115,2017
P000595,Gary,,Peters,MI,115,2017
P000449,Rob,,Portman,OH,115,2017
R000122,Jack,,Reed,RI,115,2017
R000584,Jim,,Risch,ID,115,2017
R000307,Pat,,Roberts,KS,115,2017
R000605,Mike,,Rounds,SD,115,2017
R000595,Marco,,Rubio,FL,115,2017
S000033,Bernard,,Sanders,VT,115,2017
S001197,Ben,,Sasse,NE,115,2017
S001194,Brian,,Schatz,HI,115,2017
S000148,Charles,E.,Schumer,NY,115,2017
S001184,Tim,,Scott,SC,115,2017
S001141,Jeff,,Sessions,AL,115,2017
S001181,Jeanne,,Shaheen,NH,115,2017
S000320,Richard,C.,Shelby,AL,115,2017
S001203,Tina,,Smith,MN,115,2017
S000770,Debbie,,Stabenow,MI,115,2017
S001202,Luther,,Strange,AL,115,2017
S001198,Dan,,Sullivan,AK,115,2017
T000464,Jon,,Tester,MT,115,2017
T000250,John,,Thune,SD,115,2017
T000476,Thom,,Tillis,NC,115,2017
T000461,Patrick,J.,Toomey,PA,115,2017
U000039,Tom,,Udall,NM,115,2017
V000128,Chris,,Van Hollen,MD,115,2017
W000805,Mark,,Warner,VA,115,2017
W000817,Elizabeth,,Warren,MA,115,2017
W000802,Sheldon,,Whitehouse,RI,115,2017
W000437,Roger,,Wicker,MS,115,2017
W000779,Ron,,Wyden,OR,115,2017
Y000064,Todd,,Young,IN,115,2017
A000360,Lamar,,Alexander,TN,116,2019
B001230,Tammy,,Baldwin,WI,116,2019
B001261,John,,Barrasso,WY,116,2019
B001267,Michael,,Bennet,CO,116,2019
B001243,Marsha,,Blackburn,TN,116,2019
B001277,Richard,,Blumenthal,CT,116,2019
B000575,Roy,,Blunt,MO,116,2019
B001288,Cory,,Booker,NJ,116,2019
B001236,John,,Boozman,AR,116,2019
B001310,Mike,,Braun,IN,116,2019
B000944,Sherrod,,Brown,OH,116,2019
B001135,Richard,M.,Burr,NC,116,2019
C000127,Maria,,Cantwell,WA,116,2019
C001047,Shelley,Moore,Capito,WV,116,2019
C000141,Benjamin,L.,Cardin,MD,116,2019
C000174,Thomas,R.,Carper,DE,116,2019
C001070,Bob,,Casey,PA,116,2019
C001075,Bill,,Cassidy,LA,116,2019
C001035,Susan,,Collins,ME,116,2019
C001088,Christopher,A.,Coons,DE,116,2019
C001056,John,,Cornyn,TX,116,2019
C001113,Catherine,,Cortez Masto,NV,116,2019
C001095,Tom,,Cotton,AR,116,2019
C001096,Kevin,,Cramer,ND,116,2019
C000880,Michael,D.,Crapo,ID,116,2019
C001098,Ted,,Cruz,TX,116,2019
D000618,Steve,,Daines,MT,116,2019
D000622,Tammy,,Duckworth,IL,116,2019
D000563,Richard,J.,Durbin,IL,116,2019
E000285,Michael,B.,Enzi,WY,116,2019
E000295,Joni,,Ernst,IA,116,2019
F000062,Dianne,,Feinstein,CA,116,2019
F000463,Deb,,Fischer,NE,116,2019
G000562,Cory,,Gardner,CO,116,2019
G000555,Kirsten,E.,Gillibrand,NY,116,2019
G000359,Lindsey,,Graham,SC,116,2019
G000386,Charles,E.,Grassley,IA,116,2019
H001075,Kamala,,Harris,CA,116,2019
H001076,Margaret,,Hassan,NH,116,2019
H001089,Joshua,,Hawley,MO,116,2019
H001046,Martin,,Heinrich,NM,116,2019
H001042,Mazie,K.,Hirono,HI,116,2019
H001061,John,,Hoeven,ND,116,2019
H001079,Cindy,,Hyde-Smith,MS,116,2019
I000024,James,M.,Inhofe,OK,116,2019
I000055,Johnny,,Isakson,GA,116,2019
J000293,Ron,,Johnson,WI,116,2019
J000300,Doug,,Jones,AL,116,2019
K000384,Tim,,Kaine,VA,116,2019
K000377,Mark,,Kelly,AZ,116,2019
K000393,John,,Kennedy,LA,116,2019
K000383,Angus,,King,ME,116,2019
K000367,Amy,,Klobuchar,MN,116,2019
L000575,James,,Lankford,OK,116,2019
L000174,Patrick,J.,Leahy,VT,116,2019
L000577,Mike,,Lee,UT,116,2019
L000594,Kelly,,Loeffler,GA,116,2019
M001183,Joe,,Manchin,WV,116,2019
M000133,Edward,J.,Markey,MA,116,2019
M000355,Mitch,,McConnell,KY,116,2019
M001197,Martha,,McSally,AZ,116,2019
M000639,Robert,,Menendez,NJ,116,2019
M001176,Jeff,,Merkley,OR,116,2019
M000934,Jerry,,Moran,KS,116,2019
M001153,Lisa,,Murkowski,AK,116,2019
M001169,Christopher,S.,Murphy,CT,116,2019
M001111,Patty,,Murray,WA,116,2019
P000603,Rand,,Paul,KY,116,2019
P000612,David,,Perdue,GA,116,2019
P000595,Gary,,Peters,MI,116,2019
P000449,Rob,,Portman,OH,116,2019
R000122,Jack,,Reed,RI,116,2019
R000584,Jim,,Risch,ID,116,2019
R000307,Pat,,Roberts,KS,116,2019
R000615,Mitt,,Romney,UT,116,2019
R000608,Jacky,,Rosen,NV,116,2019
R000605,Mike,,Rounds,SD,116,2019
R000595,Marco,,Rubio,FL,116,2019
S000033,Bernard,,Sanders,VT,116,2019
S001197,Ben,,Sasse,NE,116,2019
S001194,Brian,,Schatz,HI,116,2019
S000148,Charles,E.,Schumer,NY,116,2019
S001217,Rick,,Scott,FL,116,2019
S001184,Tim,,Scott,SC,116,2019
S001181,Jeanne,,Shaheen,NH,116,2019
S000320,Richard,C.,Shelby,AL,116,2019
S001191,Kyrsten,,Sinema,AZ,116,2019
S001203,Tina,,Smith,MN,116,2019
S000770,Debbie,,Stabenow,MI,116,2019
S001198,Dan,,Sullivan,AK,116,2019
T000464,Jon,,Tester,MT,116,2019
T000250,John,,Thune,SD,116,2019
T000476,Thom,,Tillis,NC,116,2019
T000461,Patrick,J.,Toomey,PA,116,2019
U000039,Tom,,Udall,NM,116,2019
V000128,Chris,,Van Hollen,MD,116,2019
W000805,Mark,,Warner,VA,116,2019
W000817,Elizabeth,,Warren,MA,116,2019
W000802,Sheldon,,Whitehouse,RI,116,2019
W000437,Roger,,Wicker,MS,116,2019
W000779,Ron,,Wyden,OR,116,2019
Y000064,Todd,,Young,IN,116,2019
B001230,Tammy,,Baldwin,WI,117,2021
B001261,John,,Barrasso,WY,117,2021
B001267,Michael,,Bennet,CO,117,2021
B001243,Marsha,,Blackburn,TN,117,2021
B001277,Richard,,Blumenthal,CT,117,2021
B000575,Roy,,Blunt,MO,117,2021
B001288,Cory,,Booker,NJ,117,2021
B001236,John,,Boozman,AR,117,2021
B001310,Mike,,Braun,IN,117,2021
B000944,Sherrod,,Brown,OH,117,2021
B001135,Richard,M.,Burr,NC,117,2021
C000127,Maria,,Cantwell,WA,117,2021
C001047,Shelley,Moore,Capito,WV,117,2021
C000141,Benjamin,L.,Cardin,MD,117,2021
C000174,Thomas,R.,Carper,DE,117,2021
C001070,Bob,,Casey,PA,117,2021
C001075,Bill,,Cassidy,LA,117,2021
C001035,Susan,,Collins,ME,117,2021
C001088,Christopher,A.,Coons,DE,117,2021
C001056,John,,Cornyn,TX,117,2021
C001113,Catherine,,Cortez Masto,NV,117,2021
C001095,Tom,,Cotton,AR,117,2021
C001096,Kevin,,Cramer,ND,117,2021
C000880,Michael,D.,Crapo,ID,117,2021
C001098,Ted,,Cruz,TX,117,2021
D000618,Steve,,Daines,MT,117,2021
D000622,Tammy,,Duckworth,IL,117,2021
D000563,Richard,J.,Durbin,IL,117,2021
E000295,Joni,,Ernst,IA,117,2021
F000062,Dianne,,Feinstein,CA,117,2021
F000463,Deb,,Fischer,NE,117,2021
G000555,Kirsten,E.,Gillibrand,NY,117,2021
G000359,Lindsey,,Graham,SC,117,2021
G000386,Charles,E.,Grassley,IA,117,2021
H000601,Bill,,Hagerty,TN,117,2021
H001075,Kamala,,Harris,CA,117,2021
H001076,Margaret,,Hassan,NH,117,2021
H001089,Joshua,,Hawley,MO,117,2021
H001046,Martin,,Heinrich,NM,117,2021
H000273,John,,Hickenlooper,CO,117,2021
H001042,Mazie,K.,Hirono,HI,117,2021
H001061,John,,Hoeven,ND,117,2021
H001079,Cindy,,Hyde-Smith,MS,117,2021
I000024,James,M.,Inhofe,OK,117,2021
J000293,Ron,,Johnson,WI,117,2021
K000384,Tim,,Kaine,VA,117,2021
K000377,Mark,,Kelly,AZ,117,2021
K000393,John,,Kennedy,LA,117,2021
K000383,Angus,,King,ME,117,2021
K000367,Amy,,Klobuchar,MN,117,2021
L000575,James,,Lankford,OK,117,2021
L000174,Patrick,J.,Leahy,VT,117,2021
L000577,Mike,,Lee,UT,117,2021
L000594,Kelly,,Loeffler,GA,117,2021
L000570,Ben,Ray,Luján,NM,117,2021
L000571,Cynthia,M.,Lummis,WY,117,2021
M001183,Joe,,Manchin,WV,117,2021
M000133,Edward,J.,Markey,MA,117,2021
M001198,Roger,,Marshall,KS,117,2021
M000355,Mitch,,McConnell,KY,117,2021
M000639,Robert,,Menendez,NJ,117,2021
M001176,Jeff,,Merkley,OR,117,2021
M000934,Jerry,,Moran,KS,117,2021
M001153,Lisa,,Murkowski,AK,117,2021
M001169,Christopher,S.,Murphy,CT,117,2021
M001111,Patty,,Murray,WA,117,2021
O000174,Jon,,Ossoff,GA,117,2021
P000145,Alex,,Padilla,CA,117,2021
P000603,Rand,,Paul,KY,117,2021
P000595,Gary,,Peters,MI,117,2021
P000449,Rob,,Portman,OH,117,2021
R000122,Jack,,Reed,RI,117,2021
R000584,Jim,,Risch,ID,117,2021
R000615,Mitt,,Romney,UT,117,2021
R000608,Jacky,,Rosen,NV,117,2021
R000605,Mike,,Rounds,SD,117,2021
R000595,Marco,,Rubio,FL,117,2021
S000033,Bernard,,Sanders,VT,117,2021
S001197,Ben,,Sasse,NE,117,2021
S001194,Brian,,Schatz,HI,117,2021
S000148,Charles,E.,Schumer,NY,117,2021
S001217,Rick,,Scott,FL,117,2021
S001184,Tim,,Scott,SC,117,2021
S001181,Jeanne,,Shaheen,NH,117,2021
S000320,Richard,C.,Shelby,AL,117,2021
S001191,Kyrsten,,Sinema,AZ,117,2021
S001203,Tina,,Smith,MN,117,2021
S000770,Debbie,,Stabenow,MI,117,2021
S001198,Dan,,Sullivan,AK,117,2021
T000464,Jon,,Tester,MT,117,2021
T000250,John,,Thune,SD,117,2021
T000476,Thom,,Tillis,NC,117,2021
T000461,Patrick,J.,Toomey,PA,117,2021
T000278,Tommy,,Tuberville,AL,117,2021
V000128,Chris,,Van Hollen,MD,117,2021
W000805,Mark,,Warner,VA,117,2021
W000790,Raphael,,Warnock,GA,117,2021
W000817,Elizabeth,,Warren,MA,117,2021
W000802,Sheldon,,Whitehouse,RI,117,2021
W000437,Roger,,Wicker,MS,117,2021
W000779,Ron,,Wyden,OR,117,2021
Y000064,Todd,,Young,IN,117,2021
